0	20	30	150	80	255	20
0	20	45	150	55	255	20
0	20	30	150	80	255	20
0	20	45	150	55	255	20
0	20	30	150	80	255	20
0	20	45	150	55	255	20
0	20	30	150	80	255	20
0	20	45	150	55	255	20
0	20	30	150	80	255	20
0	20	45	150	55	255	20
0	20	30	150	80	255	20
0	20	45	150	55	255	20
0	20	30	150	80	255	20
0	20	45	150	55	255	20
0	20	30	150	80	255	20
0	20	45	150	55	255	20
0	20	30	150	80	255	20
0	20	45	150	55	255	20
